,location,date,total_cases,people_fully_vaccinated,population,total_deaths
111703,High income,2021-01-24,51766547.0,6907505.0,1250514600.0,1069135.0
111704,High income,2021-01-25,52079990.0,7768360.0,1250514600.0,1076037.0
111705,High income,2021-01-26,52359900.0,8764186.0,1250514600.0,1083314.0
111706,High income,2021-01-27,52690465.0,9799486.0,1250514600.0,1090796.0
111707,High income,2021-01-28,53045368.0,10834222.0,1250514600.0,1099422.0
111708,High income,2021-01-29,53393226.0,11783981.0,1250514600.0,1108412.0
111709,High income,2021-01-30,53719660.0,12290299.0,1250514600.0,1117614.0
111710,High income,2021-01-31,54062010.0,12766602.0,1250514600.0,1125084.0
111711,High income,2021-02-01,54330803.0,13739362.0,1250514600.0,1131438.0
111712,High income,2021-02-02,54565844.0,14889625.0,1250514600.0,1137841.0
111713,High income,2021-02-03,54856547.0,16278843.0,1250514600.0,1145054.0
111714,High income,2021-02-04,55150674.0,17783315.0,1250514600.0,1152484.0
111715,High income,2021-02-05,55415248.0,19320122.0,1250514600.0,1160293.0
111716,High income,2021-02-06,55677110.0,19975353.0,1250514600.0,1167679.0
111717,High income,2021-02-07,55946771.0,20525576.0,1250514600.0,1174534.0
111718,High income,2021-02-08,56162093.0,21614809.0,1250514600.0,1180208.0
111719,High income,2021-02-09,56356745.0,23012268.0,1250514600.0,1185513.0
111720,High income,2021-02-10,56570508.0,24534393.0,1250514600.0,1191417.0
111721,High income,2021-02-11,56802748.0,26227583.0,1250514600.0,1197590.0
111722,High income,2021-02-12,57033807.0,28059368.0,1250514600.0,1204129.0
111723,High income,2021-02-13,57250394.0,28852206.0,1250514600.0,1211050.0
111724,High income,2021-02-14,57469955.0,29432167.0,1250514600.0,1218856.0
111725,High income,2021-02-15,57649301.0,30389540.0,1250514600.0,1224494.0
111726,High income,2021-02-16,57812855.0,31617646.0,1250514600.0,1228947.0
111727,High income,2021-02-17,58001235.0,33125532.0,1250514600.0,1233754.0
111728,High income,2021-02-18,58194330.0,34663648.0,1250514600.0,1238233.0
111729,High income,2021-02-19,58387650.0,36327977.0,1250514600.0,1243384.0
111730,High income,2021-02-20,58575225.0,37219055.0,1250514600.0,1248791.0
111731,High income,2021-02-21,58780783.0,37873368.0,1250514600.0,1253414.0
111732,High income,2021-02-22,58947191.0,39045491.0,1250514600.0,1257160.0
111733,High income,2021-02-23,59106474.0,42387872.0,1250514600.0,1261196.0
111734,High income,2021-02-24,59304520.0,44101434.0,1250514600.0,1265626.0
111735,High income,2021-02-25,59522058.0,45873863.0,1250514600.0,1269888.0
111736,High income,2021-02-26,59736694.0,47858722.0,1250514600.0,1274515.0
111737,High income,2021-02-27,59940886.0,48850550.0,1250514600.0,1280222.0
111738,High income,2021-02-28,60152576.0,49421916.0,1250514600.0,1284260.0
111739,High income,2021-03-01,60326576.0,50524178.0,1250514600.0,1287593.0
111740,High income,2021-03-02,60487668.0,51858216.0,1250514600.0,1290988.0
111741,High income,2021-03-03,60685886.0,53664104.0,1250514600.0,1294957.0
111742,High income,2021-03-04,60900012.0,55643904.0,1250514600.0,1298549.0
111743,High income,2021-03-05,61115389.0,57618239.0,1250514600.0,1302945.0
111744,High income,2021-03-06,61318837.0,58965831.0,1250514600.0,1306869.0
111745,High income,2021-03-07,61534778.0,59617403.0,1250514600.0,1310819.0
111746,High income,2021-03-08,61703964.0,61060483.0,1250514600.0,1313716.0
111747,High income,2021-03-09,61865560.0,62820034.0,1250514600.0,1316977.0
111748,High income,2021-03-10,62068564.0,64864356.0,1250514600.0,1320439.0
111749,High income,2021-03-11,62298546.0,67186355.0,1250514600.0,1324179.0
111750,High income,2021-03-12,62524871.0,69599419.0,1250514600.0,1328320.0
111751,High income,2021-03-13,62743972.0,70914275.0,1250514600.0,1332061.0
111752,High income,2021-03-14,62982355.0,71627014.0,1250514600.0,1335503.0
111753,High income,2021-03-15,63168566.0,73259081.0,1250514600.0,1338118.0
111754,High income,2021-03-16,63348640.0,75065812.0,1250514600.0,1341126.0
111755,High income,2021-03-17,63569268.0,77051358.0,1250514600.0,1344650.0
111756,High income,2021-03-18,63816221.0,79183217.0,1250514600.0,1347937.0
111757,High income,2021-03-19,64061809.0,81388704.0,1250514600.0,1351717.0
111758,High income,2021-03-20,64294807.0,82573748.0,1250514600.0,1355149.0
111759,High income,2021-03-21,64550519.0,83255849.0,1250514600.0,1358222.0
111760,High income,2021-03-22,64757978.0,84832233.0,1250514600.0,1360643.0
111761,High income,2021-03-23,64960830.0,86666353.0,1250514600.0,1363695.0
111762,High income,2021-03-24,65207306.0,89030816.0,1250514600.0,1367636.0
111763,High income,2021-03-25,65483282.0,91645727.0,1250514600.0,1371066.0
111764,High income,2021-03-26,65759988.0,94709664.0,1250514600.0,1374811.0
111765,High income,2021-03-27,66006188.0,96397923.0,1250514600.0,1378970.0
111766,High income,2021-03-28,66295840.0,97366901.0,1250514600.0,1382120.0
111767,High income,2021-03-29,66522175.0,99489028.0,1250514600.0,1384634.0
111768,High income,2021-03-30,66734068.0,102202523.0,1250514600.0,1388166.0
111769,High income,2021-03-31,66992447.0,105390970.0,1250514600.0,1391858.0
111770,High income,2021-04-01,67277916.0,109000204.0,1250514600.0,1395472.0
111771,High income,2021-04-02,67551767.0,111840214.0,1250514600.0,1399355.0
111772,High income,2021-04-03,67787749.0,113562095.0,1250514600.0,1402965.0
111773,High income,2021-04-04,68006881.0,114307191.0,1250514600.0,1405945.0
111774,High income,2021-04-05,68231042.0,116565439.0,1250514600.0,1408537.0
111775,High income,2021-04-06,68401583.0,119717562.0,1250514600.0,1410789.0
111776,High income,2021-04-07,68606851.0,123388582.0,1250514600.0,1414235.0
111777,High income,2021-04-08,68872414.0,127372210.0,1250514600.0,1418539.0
111778,High income,2021-04-09,69148353.0,131492909.0,1250514600.0,1422696.0
111779,High income,2021-04-10,69398977.0,134107764.0,1250514600.0,1426905.0
111780,High income,2021-04-11,69679676.0,135618886.0,1250514600.0,1430029.0
111781,High income,2021-04-12,69897790.0,138339298.0,1250514600.0,1432709.0
111782,High income,2021-04-13,70087455.0,141185992.0,1250514600.0,1435945.0
111783,High income,2021-04-14,70330114.0,144285711.0,1250514600.0,1439745.0
111784,High income,2021-04-15,70594010.0,147602552.0,1250514600.0,1443479.0
111785,High income,2021-04-16,70842554.0,151089593.0,1250514600.0,1447275.0
111786,High income,2021-04-17,71069670.0,153227775.0,1250514600.0,1451005.0
111787,High income,2021-04-18,71314975.0,154473600.0,1250514600.0,1453887.0
111788,High income,2021-04-19,71526121.0,157084254.0,1250514600.0,1456373.0
111789,High income,2021-04-20,71702280.0,161763113.0,1250514600.0,1459585.0
111790,High income,2021-04-21,71902596.0,165318896.0,1250514600.0,1463133.0
111791,High income,2021-04-22,72135728.0,168921679.0,1250514600.0,1466740.0
111792,High income,2021-04-23,72364133.0,172645012.0,1250514600.0,1470221.0
111793,High income,2021-04-24,72566894.0,174854577.0,1250514600.0,1473652.0
111794,High income,2021-04-25,72783296.0,176244784.0,1250514600.0,1476521.0
111795,High income,2021-04-26,72954208.0,178873771.0,1250514600.0,1478739.0
111796,High income,2021-04-27,73104052.0,182311441.0,1250514600.0,1481591.0
111797,High income,2021-04-28,73275076.0,186118050.0,1250514600.0,1484782.0
111798,High income,2021-04-29,73480845.0,190552782.0,1250514600.0,1487812.0
111799,High income,2021-04-30,73666168.0,194128005.0,1250514600.0,1491088.0
111800,High income,2021-05-01,73845739.0,196304742.0,1250514600.0,1494085.0
111801,High income,2021-05-02,74033612.0,198041430.0,1250514600.0,1496481.0
111802,High income,2021-05-03,74180387.0,200532018.0,1250514600.0,1498348.0
111803,High income,2021-05-04,74310778.0,203849875.0,1250514600.0,1500619.0
111804,High income,2021-05-05,74460547.0,208001883.0,1250514600.0,1503173.0
111805,High income,2021-05-06,74633158.0,212194724.0,1250514600.0,1506033.0
111806,High income,2021-05-07,74794162.0,216588942.0,1250514600.0,1508884.0
111807,High income,2021-05-08,74946845.0,218993897.0,1250514600.0,1511521.0
111808,High income,2021-05-09,75113001.0,220651256.0,1250514600.0,1513973.0
111809,High income,2021-05-10,75241068.0,223478155.0,1250514600.0,1515776.0
111810,High income,2021-05-11,75353885.0,227064855.0,1250514600.0,1517948.0
111811,High income,2021-05-12,75470761.0,230850407.0,1250514600.0,1520187.0
111812,High income,2021-05-13,75617090.0,234590192.0,1250514600.0,1522511.0
111813,High income,2021-05-14,75749976.0,238861690.0,1250514600.0,1524769.0
111814,High income,2021-05-15,75873891.0,241292205.0,1250514600.0,1527030.0
111815,High income,2021-05-16,76003503.0,243128283.0,1250514600.0,1528879.0
111816,High income,2021-05-17,76109971.0,246076195.0,1250514600.0,1530192.0
111817,High income,2021-05-18,76198707.0,249529138.0,1250514600.0,1531979.0
111818,High income,2021-05-19,76305053.0,253209697.0,1250514600.0,1534046.0
111819,High income,2021-05-20,76424742.0,257413163.0,1250514600.0,1535927.0
111820,High income,2021-05-21,76534741.0,262129555.0,1250514600.0,1537897.0
111821,High income,2021-05-22,76652567.0,264606567.0,1250514600.0,1539759.0
111822,High income,2021-05-23,76759411.0,266578603.0,1250514600.0,1541438.0
111823,High income,2021-05-24,76843000.0,269074711.0,1250514600.0,1542693.0
111824,High income,2021-05-25,76906409.0,272319888.0,1250514600.0,1543876.0
111825,High income,2021-05-26,76976951.0,276175562.0,1250514600.0,1545711.0
111826,High income,2021-05-27,77079110.0,280018952.0,1250514600.0,1547276.0
111827,High income,2021-05-28,77184441.0,284678095.0,1250514600.0,1549006.0
111828,High income,2021-05-29,77282136.0,286885202.0,1250514600.0,1550581.0
111829,High income,2021-05-30,77373370.0,289075575.0,1250514600.0,1552201.0
111830,High income,2021-05-31,77445874.0,291409499.0,1250514600.0,1553142.0
111831,High income,2021-06-01,77504593.0,295138305.0,1250514600.0,1554346.0
111832,High income,2021-06-02,77576166.0,299079990.0,1250514600.0,1555466.0
111833,High income,2021-06-03,77650963.0,302652105.0,1250514600.0,1556604.0
111834,High income,2021-06-04,77731057.0,307608169.0,1250514600.0,1558076.0
111835,High income,2021-06-05,77808797.0,310466551.0,1250514600.0,1559426.0
111836,High income,2021-06-06,77885924.0,313537408.0,1250514600.0,1560812.0
111837,High income,2021-06-07,77948176.0,316962878.0,1250514600.0,1561884.0
111838,High income,2021-06-08,78000055.0,321119229.0,1250514600.0,1563077.0
111839,High income,2021-06-09,78062266.0,325787201.0,1250514600.0,1564385.0
111840,High income,2021-06-10,78132409.0,330627751.0,1250514600.0,1565579.0
111841,High income,2021-06-11,78206473.0,336117329.0,1250514600.0,1566955.0
111842,High income,2021-06-12,78273956.0,338996116.0,1250514600.0,1568141.0
111843,High income,2021-06-13,78336291.0,342340153.0,1250514600.0,1569161.0
111844,High income,2021-06-14,78388058.0,346418639.0,1250514600.0,1569884.0
111845,High income,2021-06-15,78432529.0,350882426.0,1250514600.0,1570641.0
111846,High income,2021-06-16,78484528.0,356252212.0,1250514600.0,1571526.0
111847,High income,2021-06-17,78543222.0,361006546.0,1250514600.0,1572489.0
111848,High income,2021-06-18,78604560.0,366617130.0,1250514600.0,1573580.0
111849,High income,2021-06-19,78666097.0,369410432.0,1250514600.0,1574485.0
111850,High income,2021-06-20,78722402.0,372653176.0,1250514600.0,1575338.0
111851,High income,2021-06-21,78770890.0,376132809.0,1250514600.0,1576030.0
111852,High income,2021-06-22,78814636.0,381189795.0,1250514600.0,1576809.0
111853,High income,2021-06-23,78868556.0,386315975.0,1250514600.0,1577607.0
111854,High income,2021-06-24,78931092.0,390887278.0,1250514600.0,1578520.0
111855,High income,2021-06-25,78994186.0,396433718.0,1250514600.0,1579411.0
111856,High income,2021-06-26,79061073.0,399939519.0,1250514600.0,1580461.0
111857,High income,2021-06-27,79126845.0,405039017.0,1250514600.0,1581577.0
111858,High income,2021-06-28,79183451.0,409337345.0,1250514600.0,1582296.0
111859,High income,2021-06-29,79237268.0,414318216.0,1250514600.0,1583032.0
111860,High income,2021-06-30,79309265.0,419316951.0,1250514600.0,1583895.0
111861,High income,2021-07-01,79391150.0,423901354.0,1250514600.0,1584765.0
111862,High income,2021-07-02,79473102.0,429754988.0,1250514600.0,1585447.0
111863,High income,2021-07-03,79564267.0,433583585.0,1250514600.0,1586338.0
111864,High income,2021-07-04,79651245.0,436995620.0,1250514600.0,1587103.0
111865,High income,2021-07-05,79723565.0,443617013.0,1250514600.0,1587627.0
111866,High income,2021-07-06,79789763.0,448194017.0,1250514600.0,1588227.0
111867,High income,2021-07-07,79880983.0,453289008.0,1250514600.0,1588705.0
111868,High income,2021-07-08,79992879.0,458212022.0,1250514600.0,1589392.0
111869,High income,2021-07-09,80116836.0,464186884.0,1250514600.0,1590147.0
111870,High income,2021-07-10,80397947.0,467281618.0,1250514600.0,1590819.0
111871,High income,2021-07-11,80525828.0,471047809.0,1250514600.0,1591631.0
111872,High income,2021-07-12,80626831.0,475466040.0,1250514600.0,1592108.0
111873,High income,2021-07-13,80720254.0,480280030.0,1250514600.0,1592551.0
111874,High income,2021-07-14,80864210.0,485228473.0,1250514600.0,1593186.0
111875,High income,2021-07-15,81028257.0,490383447.0,1250514600.0,1593825.0
111876,High income,2021-07-16,81201856.0,496507583.0,1250514600.0,1594570.0
111877,High income,2021-07-17,81388868.0,499990996.0,1250514600.0,1595288.0
111878,High income,2021-07-18,81572313.0,503500416.0,1250514600.0,1596125.0
111879,High income,2021-07-19,81712320.0,507619601.0,1250514600.0,1596628.0
111880,High income,2021-07-20,81831669.0,512025486.0,1250514600.0,1597086.0
111881,High income,2021-07-21,82015631.0,516724046.0,1250514600.0,1597707.0
111882,High income,2021-07-22,82206101.0,520912400.0,1250514600.0,1598366.0
111883,High income,2021-07-23,82402301.0,525991565.0,1250514600.0,1599231.0
111884,High income,2021-07-24,82601744.0,528999688.0,1250514600.0,1599990.0
111885,High income,2021-07-25,82793805.0,532483374.0,1250514600.0,1600806.0
111886,High income,2021-07-26,82940184.0,536649829.0,1250514600.0,1601419.0
111887,High income,2021-07-27,83059986.0,541029067.0,1250514600.0,1602091.0
111888,High income,2021-07-28,83258869.0,545549911.0,1250514600.0,1602855.0
111889,High income,2021-07-29,83481972.0,549731893.0,1250514600.0,1603773.0
111890,High income,2021-07-30,83702612.0,554945619.0,1250514600.0,1604732.0
111891,High income,2021-07-31,83930990.0,557844622.0,1250514600.0,1605682.0
111892,High income,2021-08-01,84159328.0,560688607.0,1250514600.0,1606723.0
111893,High income,2021-08-02,84335401.0,563926442.0,1250514600.0,1607540.0
111894,High income,2021-08-03,84473392.0,567832651.0,1250514600.0,1608391.0
111895,High income,2021-08-04,84699215.0,571552242.0,1250514600.0,1609501.0
111896,High income,2021-08-05,84947324.0,575540598.0,1250514600.0,1610629.0
111897,High income,2021-08-06,85213059.0,580384849.0,1250514600.0,1611975.0
111898,High income,2021-08-07,85475243.0,583006481.0,1250514600.0,1613299.0
111899,High income,2021-08-08,85738513.0,585604305.0,1250514600.0,1614673.0
111900,High income,2021-08-09,85961199.0,588550117.0,1250514600.0,1615766.0
111901,High income,2021-08-10,86142317.0,592063379.0,1250514600.0,1616832.0
111902,High income,2021-08-11,86369684.0,595746984.0,1250514600.0,1618070.0
111903,High income,2021-08-12,86652601.0,599664973.0,1250514600.0,1619534.0
111904,High income,2021-08-13,86944714.0,603946484.0,1250514600.0,1620723.0
111905,High income,2021-08-14,87240102.0,606006783.0,1250514600.0,1622268.0
111906,High income,2021-08-15,87521771.0,608346669.0,1250514600.0,1624010.0
111907,High income,2021-08-16,87770221.0,611571158.0,1250514600.0,1625424.0
111908,High income,2021-08-17,87979210.0,615242090.0,1250514600.0,1626685.0
111909,High income,2021-08-18,88230277.0,618933322.0,1250514600.0,1628144.0
111910,High income,2021-08-19,88541732.0,622686738.0,1250514600.0,1630062.0
111911,High income,2021-08-20,88870085.0,626567360.0,1250514600.0,1632314.0
111912,High income,2021-08-21,89195556.0,628895874.0,1250514600.0,1634323.0
111913,High income,2021-08-22,89507556.0,631732129.0,1250514600.0,1636555.0
111914,High income,2021-08-23,89767063.0,635630441.0,1250514600.0,1638363.0
111915,High income,2021-08-24,89998847.0,639401426.0,1250514600.0,1639936.0
111916,High income,2021-08-25,90281246.0,643106976.0,1250514600.0,1641911.0
111917,High income,2021-08-26,90604085.0,646756900.0,1250514600.0,1644344.0
111918,High income,2021-08-27,90940320.0,650615067.0,1250514600.0,1646684.0
111919,High income,2021-08-28,91269030.0,653146471.0,1250514600.0,1649094.0
111920,High income,2021-08-29,91589707.0,656277598.0,1250514600.0,1651627.0
111921,High income,2021-08-30,91849808.0,659340402.0,1250514600.0,1653748.0
111922,High income,2021-08-31,92063590.0,662910499.0,1250514600.0,1655623.0
111923,High income,2021-09-01,92347208.0,666311382.0,1250514600.0,1657690.0
111924,High income,2021-09-02,92687174.0,669449765.0,1250514600.0,1660325.0
111925,High income,2021-09-03,93035887.0,672895601.0,1250514600.0,1663163.0
111926,High income,2021-09-04,93359844.0,674865925.0,1250514600.0,1666018.0
111927,High income,2021-09-05,93669232.0,677759371.0,1250514600.0,1668642.0
111928,High income,2021-09-06,93913015.0,680177411.0,1250514600.0,1670751.0
111929,High income,2021-09-07,94133077.0,683224219.0,1250514600.0,1672867.0
111930,High income,2021-09-08,94387239.0,685950499.0,1250514600.0,1674742.0
111931,High income,2021-09-09,94634472.0,688660410.0,1250514600.0,1677157.0
111932,High income,2021-09-10,94930975.0,691911085.0,1250514600.0,1680188.0
111933,High income,2021-09-11,95235225.0,694108309.0,1250514600.0,1683203.0
111934,High income,2021-09-12,95519500.0,696475882.0,1250514600.0,1686243.0
111935,High income,2021-09-13,95758862.0,699183782.0,1250514600.0,1688617.0
111936,High income,2021-09-14,95953988.0,701636686.0,1250514600.0,1690499.0
111937,High income,2021-09-15,96195747.0,704461597.0,1250514600.0,1692698.0
111938,High income,2021-09-16,96476392.0,707126931.0,1250514600.0,1696002.0
111939,High income,2021-09-17,96747286.0,710304047.0,1250514600.0,1699358.0
111940,High income,2021-09-18,97018026.0,712330610.0,1250514600.0,1702273.0
111941,High income,2021-09-19,97280468.0,714447043.0,1250514600.0,1705398.0
111942,High income,2021-09-20,97482959.0,716114552.0,1250514600.0,1707597.0
111943,High income,2021-09-21,97659465.0,718405949.0,1250514600.0,1709464.0
111944,High income,2021-09-22,97873142.0,720658701.0,1250514600.0,1711744.0
111945,High income,2021-09-23,98120782.0,722743584.0,1250514600.0,1714902.0
111946,High income,2021-09-24,98365635.0,725656454.0,1250514600.0,1718218.0
111947,High income,2021-09-25,98610018.0,727799448.0,1250514600.0,1721030.0
111948,High income,2021-09-26,98839036.0,729798902.0,1250514600.0,1724181.0
111949,High income,2021-09-27,99015664.0,732292349.0,1250514600.0,1726237.0
111950,High income,2021-09-28,99174362.0,735135250.0,1250514600.0,1728006.0
111951,High income,2021-09-29,99401945.0,737627243.0,1250514600.0,1730892.0
111952,High income,2021-09-30,99631920.0,740284809.0,1250514600.0,1733989.0
111953,High income,2021-10-01,99862567.0,743433298.0,1250514600.0,1737140.0
111954,High income,2021-10-02,100091741.0,745419881.0,1250514600.0,1739931.0
111955,High income,2021-10-03,100308117.0,747289171.0,1250514600.0,1742938.0
111956,High income,2021-10-04,100467226.0,749248655.0,1250514600.0,1744914.0
111957,High income,2021-10-05,100617726.0,751886332.0,1250514600.0,1746580.0
111958,High income,2021-10-06,100834208.0,754269782.0,1250514600.0,1748913.0
111959,High income,2021-10-07,101056232.0,756987339.0,1250514600.0,1751978.0
111960,High income,2021-10-08,101293893.0,760378843.0,1250514600.0,1755045.0
111961,High income,2021-10-09,101523156.0,762154814.0,1250514600.0,1757776.0
111962,High income,2021-10-10,101739279.0,763750781.0,1250514600.0,1760885.0
111963,High income,2021-10-11,101897174.0,765787580.0,1250514600.0,1762646.0
111964,High income,2021-10-12,102046992.0,768383610.0,1250514600.0,1764463.0
111965,High income,2021-10-13,102261767.0,770538762.0,1250514600.0,1766672.0
111966,High income,2021-10-14,102487118.0,772486626.0,1250514600.0,1769757.0
111967,High income,2021-10-15,102719679.0,775189507.0,1250514600.0,1772696.0
111968,High income,2021-10-16,102952196.0,776968419.0,1250514600.0,1775367.0
111969,High income,2021-10-17,103169466.0,778384975.0,1250514600.0,1778329.0
111970,High income,2021-10-18,103334357.0,780449980.0,1250514600.0,1780085.0
111971,High income,2021-10-19,103492523.0,782511809.0,1250514600.0,1781801.0
111972,High income,2021-10-20,103734490.0,784517925.0,1250514600.0,1785595.0
111973,High income,2021-10-21,103982142.0,786539967.0,1250514600.0,1788648.0
111974,High income,2021-10-22,104225191.0,789069247.0,1250514600.0,1791809.0
111975,High income,2021-10-23,104473443.0,791070872.0,1250514600.0,1794523.0
111976,High income,2021-10-24,104701308.0,792489246.0,1250514600.0,1797699.0
111977,High income,2021-10-25,104857191.0,794454476.0,1250514600.0,1799399.0
111978,High income,2021-10-26,105004183.0,796353670.0,1250514600.0,1800944.0
111979,High income,2021-10-27,105273600.0,798234974.0,1250514600.0,1803511.0
111980,High income,2021-10-28,105563572.0,800390192.0,1250514600.0,1807137.0
111981,High income,2021-10-29,105827808.0,802716554.0,1250514600.0,1810445.0
111982,High income,2021-10-30,106114297.0,804188102.0,1250514600.0,1813207.0
111983,High income,2021-10-31,106368666.0,805264964.0,1250514600.0,1816218.0
111984,High income,2021-11-01,106538224.0,806526947.0,1250514600.0,1817951.0
111985,High income,2021-11-02,106687242.0,807980396.0,1250514600.0,1819382.0
111986,High income,2021-11-03,106978801.0,809247587.0,1250514600.0,1822517.0
111987,High income,2021-11-04,107271836.0,810572039.0,1250514600.0,1825880.0
111988,High income,2021-11-05,107570709.0,812230249.0,1250514600.0,1828950.0
111989,High income,2021-11-06,107866481.0,813207033.0,1250514600.0,1831849.0
111990,High income,2021-11-07,108142100.0,814032267.0,1250514600.0,1834787.0
111991,High income,2021-11-08,108333754.0,815215194.0,1250514600.0,1836587.0
111992,High income,2021-11-09,108531300.0,816640723.0,1250514600.0,1838484.0
111993,High income,2021-11-10,108903802.0,817861605.0,1250514600.0,1841803.0
111994,High income,2021-11-11,109253314.0,818981572.0,1250514600.0,1845421.0
111995,High income,2021-11-12,109603577.0,820455407.0,1250514600.0,1848519.0
111996,High income,2021-11-13,109908817.0,821288225.0,1250514600.0,1851273.0
111997,High income,2021-11-14,110254720.0,822071139.0,1250514600.0,1854558.0
111998,High income,2021-11-15,110512376.0,823155811.0,1250514600.0,1856622.0
111999,High income,2021-11-16,110751688.0,824218518.0,1250514600.0,1858651.0
112000,High income,2021-11-17,111208412.0,825352136.0,1250514600.0,1862222.0
112001,High income,2021-11-18,111629004.0,826470693.0,1250514600.0,1866000.0
112002,High income,2021-11-19,112053118.0,827794019.0,1250514600.0,1869842.0
112003,High income,2021-11-20,112489405.0,828476897.0,1250514600.0,1875807.0
112004,High income,2021-11-21,112875712.0,828995513.0,1250514600.0,1878849.0
112005,High income,2021-11-22,113160951.0,830297427.0,1250514600.0,1880841.0
112006,High income,2021-11-23,113440745.0,831221987.0,1250514600.0,1883250.0
112007,High income,2021-11-24,113960905.0,832126757.0,1250514600.0,1886970.0
112008,High income,2021-11-25,114433974.0,833076585.0,1250514600.0,1891061.0
112009,High income,2021-11-26,114912498.0,834417633.0,1250514600.0,1894808.0
112010,High income,2021-11-27,115323179.0,835185766.0,1250514600.0,1897377.0
112011,High income,2021-11-28,115702958.0,836020194.0,1250514600.0,1899565.0
112012,High income,2021-11-29,116009284.0,837263281.0,1250514600.0,1901538.0
112013,High income,2021-11-30,116311793.0,840739320.0,1250514600.0,1904074.0
112014,High income,2021-12-01,116797478.0,841976781.0,1250514600.0,1908352.0
112015,High income,2021-12-02,117312761.0,843106247.0,1250514600.0,1912454.0
112016,High income,2021-12-03,117836085.0,844689007.0,1250514600.0,1916622.0
112017,High income,2021-12-04,118340489.0,845644922.0,1250514600.0,1920221.0
112018,High income,2021-12-05,118811381.0,846370066.0,1250514600.0,1923400.0
112019,High income,2021-12-06,119140195.0,847453253.0,1250514600.0,1925771.0
112020,High income,2021-12-07,119445405.0,848510460.0,1250514600.0,1928497.0
112021,High income,2021-12-08,120017529.0,849598210.0,1250514600.0,1932422.0
112022,High income,2021-12-09,120537051.0,850625685.0,1250514600.0,1936760.0
112023,High income,2021-12-10,121027457.0,851970633.0,1250514600.0,1940713.0
112024,High income,2021-12-11,121514611.0,852765041.0,1250514600.0,1944123.0
112025,High income,2021-12-12,121968624.0,853321254.0,1250514600.0,1947584.0
112026,High income,2021-12-13,122289176.0,854218292.0,1250514600.0,1949756.0
112027,High income,2021-12-14,122588117.0,855172842.0,1250514600.0,1952419.0
112028,High income,2021-12-15,123189337.0,856124714.0,1250514600.0,1956329.0
112029,High income,2021-12-16,123741050.0,857137018.0,1250514600.0,1960665.0
112030,High income,2021-12-17,124318815.0,858287360.0,1250514600.0,1964989.0
112031,High income,2021-12-18,124900434.0,858916626.0,1250514600.0,1968246.0
112032,High income,2021-12-19,125437872.0,859385895.0,1250514600.0,1971748.0
112033,High income,2021-12-20,125836186.0,860230975.0,1250514600.0,1973874.0
112034,High income,2021-12-21,126230977.0,861117123.0,1250514600.0,1976265.0
112035,High income,2021-12-22,126991917.0,862000301.0,1250514600.0,1980328.0
112036,High income,2021-12-23,127739541.0,862680724.0,1250514600.0,1984788.0
112037,High income,2021-12-24,128567123.0,863181462.0,1250514600.0,1988751.0
112038,High income,2021-12-25,129432411.0,863278620.0,1250514600.0,1993579.0
112039,High income,2021-12-26,130190700.0,863574543.0,1250514600.0,1996081.0
112040,High income,2021-12-27,130616761.0,864316938.0,1250514600.0,1997875.0
112041,High income,2021-12-28,131244114.0,865166784.0,1250514600.0,2000130.0
112042,High income,2021-12-29,132576111.0,865860868.0,1250514600.0,2004500.0
112043,High income,2021-12-30,133950985.0,866833379.0,1250514600.0,2009080.0
112044,High income,2021-12-31,135538773.0,867266960.0,1250514600.0,2013033.0
112045,High income,2022-01-01,137252114.0,867326629.0,1250514600.0,2016269.0
112046,High income,2022-01-02,138681314.0,867958534.0,1250514600.0,2018755.0
112047,High income,2022-01-03,139548321.0,868739974.0,1250514600.0,2020623.0
112048,High income,2022-01-04,140672442.0,869580090.0,1250514600.0,2022920.0
112049,High income,2022-01-05,142886242.0,870451652.0,1250514600.0,2026989.0
112050,High income,2022-01-06,145144367.0,871307231.0,1250514600.0,2032149.0
112051,High income,2022-01-07,147256115.0,872472643.0,1250514600.0,2035682.0
112052,High income,2022-01-08,149271107.0,873187942.0,1250514600.0,2039654.0
112053,High income,2022-01-09,151417603.0,873618852.0,1250514600.0,2043585.0
112054,High income,2022-01-10,152965593.0,874428237.0,1250514600.0,2045915.0
112055,High income,2022-01-11,154336661.0,875312069.0,1250514600.0,2048808.0
112056,High income,2022-01-12,157119247.0,876352134.0,1250514600.0,2053367.0
112057,High income,2022-01-13,159434556.0,877162002.0,1250514600.0,2058976.0
112058,High income,2022-01-14,161707368.0,878125009.0,1250514600.0,2063848.0
112059,High income,2022-01-15,164000241.0,878585988.0,1250514600.0,2068320.0
112060,High income,2022-01-16,166238553.0,879011989.0,1250514600.0,2073135.0
112061,High income,2022-01-17,167858532.0,879713739.0,1250514600.0,2076502.0
112062,High income,2022-01-18,169276372.0,880427828.0,1250514600.0,2079864.0
112063,High income,2022-01-19,171998953.0,881119777.0,1250514600.0,2084149.0
112064,High income,2022-01-20,174654140.0,881866420.0,1250514600.0,2089283.0
112065,High income,2022-01-21,177231201.0,882589169.0,1250514600.0,2095045.0
112066,High income,2022-01-22,179753352.0,882980502.0,1250514600.0,2100295.0
112067,High income,2022-01-23,182131909.0,883418624.0,1250514600.0,2106161.0
112068,High income,2022-01-24,183821166.0,884040401.0,1250514600.0,2109193.0
112069,High income,2022-01-25,185288125.0,884740115.0,1250514600.0,2112681.0
